Dormstart_date,Firstread_date,Strain,Rep,Inoculum,Dilution,Colonies
15-Aug-13,14-Aug-14,ATCC43928,3,100,4,60
15-Aug-13,14-Aug-14,ATCC43928,4,100,4,139
19-Jul-13,18-Aug-14,KBS0711,10,50,3,44
19-Jul-13,18-Aug-14,KBS0711,11,50,3,77
1-Feb-13,18-Aug-14,KBS0705,1,100,2,212
1-Feb-13,18-Aug-14,KBS0705,2,100,3,95
1-Feb-13,18-Aug-14,KBS0705,3,100,3,190
1-Feb-13,18-Aug-14,KBS0705,4,100,2,81
6-Mar-13,18-Aug-14,KBS0702,3,50,4,57
6-Mar-13,18-Aug-14,KBS0702,4,100,4,88
6-Mar-13,18-Aug-14,KBS0702,5,50,4,18
6-Mar-13,18-Aug-14,KBS0702,6,100,4,1
7-Mar-13,19-Aug-14,KBS0802,1,20,2,14
7-Mar-13,19-Aug-14,KBS0802,2,20,2,54
7-Mar-13,19-Aug-14,KBS0802,3,20,2,26
7-Mar-13,19-Aug-14,KBS0802,4,20,2,48
8-Mar-13,19-Aug-14,KBS0812,1,50,3,107
8-Mar-13,19-Aug-14,KBS0812,2,50,3,119
8-Mar-13,19-Aug-14,KBS0812,3,50,3,90
8-Mar-13,19-Aug-14,KBS0812,4,50,3,106
24-Jan-13,20-Aug-14,KBS0711,1,50,2,56
24-Jan-13,20-Aug-14,KBS0711,2,50,2,137
24-Jan-13,20-Aug-14,KBS0711,3,50,2,128
11-Feb-13,20-Aug-14,KBS0715,1,50,2,222
11-Feb-13,20-Aug-14,KBS0715,2,50,2,228
11-Feb-13,20-Aug-14,KBS0715,3,50,2,197
11-Feb-13,20-Aug-14,KBS0715,4,50,2,283
11-Jan-13,21-Aug-14,KBS0710,1,100,3,174
11-Jan-13,21-Aug-14,KBS0710,2,100,3,196
22-Jan-13,21-Aug-14,KBS0710,3,50,2,102
22-Jan-13,21-Aug-14,KBS0710,4,50,2,80
25-Jan-13,22-Aug-14,KBS0712,1,100,4,64
25-Jan-13,22-Aug-14,KBS0712,2,100,4,54
25-Jan-13,22-Aug-14,KBS0712,3,100,4,28
25-Jan-13,22-Aug-14,KBS0712,4,100,4,140
18-Jan-13,22-Aug-14,KBS0701,1,20,0,22
18-Jan-13,22-Aug-14,KBS0701,2,100,0,56
24-May-13,22-Aug-14,KBS0701,5,100,2,25
24-May-13,22-Aug-14,KBS0701,6,20,0,21
18-Jan-13,22-Aug-14,KBS0707,1,100,2,333
18-Jan-13,22-Aug-14,KBS0707,2,100,2,280
18-Jan-13,22-Aug-14,KBS0707,3,100,2,88
18-Jan-13,22-Aug-14,KBS0707,4,100,2,344
12-Feb-13,22-Aug-14,KBS0721,1,20,2,25
12-Feb-13,22-Aug-14,KBS0721,2,20,2,6
12-Feb-13,22-Aug-14,KBS0721,3,20,2,91
12-Feb-13,22-Aug-14,KBS0721,4,20,2,18
13-Aug-13,25-Aug-14,KBS0711W,1,50,2,428
13-Aug-13,25-Aug-14,KBS0711W,2,50,2,200
13-Aug-13,25-Aug-14,KBS0711W,3,50,2,107
13-Aug-13,25-Aug-14,KBS0711W,4,50,2,324
18-Feb-13,25-Aug-14,KBS0722,1,100,4,66
18-Feb-13,25-Aug-14,KBS0722,2,100,4,245
18-Feb-13,25-Aug-14,KBS0722,3,100,4,93
18-Feb-13,25-Aug-14,KBS0722,4,100,4,133
13-Feb-13,25-Aug-14,KBS0724,1,50,2,59
13-Feb-13,25-Aug-14,KBS0724,2,50,2,72
13-Feb-13,25-Aug-14,KBS0724,3,50,2,89
13-Feb-13,25-Aug-14,KBS0724,4,50,2,62
5-Apr-13,26-Aug-14,ATCC13985,1,100,3,186
5-Apr-13,26-Aug-14,ATCC13985,2,100,3,217
15-Aug-13,26-Aug-14,ATCC13985,3,100,4,49
15-Aug-13,26-Aug-14,ATCC13985,4,100,4,82
5-Apr-13,26-Aug-14,ATCC43928,1,50,2,86
5-Apr-13,26-Aug-14,ATCC43928,2,50,2,116
15-Aug-13,26-Aug-14,ATCC43928,3,100,4,22
15-Aug-13,26-Aug-14,ATCC43928,4,100,4,83
28-Jan-13,26-Aug-14,KBS0725,1,100,0,159
28-Jan-13,26-Aug-14,KBS0725,2,100,0,174
28-Jan-13,26-Aug-14,KBS0725,3,100,0,124
28-Jan-13,26-Aug-14,KBS0725,4,100,0,180
28-Jan-13,26-Aug-14,KBS0727,3,100,1,34
28-Jan-13,26-Aug-14,KBS0727,4,100,1,49
18-Jan-13,29-Aug-14,KBS0703,1,50,3,166
18-Jan-13,29-Aug-14,KBS0703,2,50,3,141
18-Jan-13,29-Aug-14,KBS0702,1,50,3,10
18-Jan-13,29-Aug-14,KBS0702,2,50,3,35
15-Feb-13,29-Aug-14,KBS0703,3,50,3,202
15-Feb-13,29-Aug-14,KBS0703,4,50,3,173
27-Feb-13,29-Aug-14,KBS0801,1,50,4,72
27-Feb-13,29-Aug-14,KBS0801,2,50,4,111
27-Feb-13,29-Aug-14,KBS0801,3,50,4,66
27-Feb-13,29-Aug-14,KBS0801,4,50,4,63
8-Feb-13,29-Aug-14,KBS0713,1,50,3,107
8-Feb-13,29-Aug-14,KBS0713,2,50,3,97
8-Feb-13,29-Aug-14,KBS0713,3,50,3,213
8-Feb-13,29-Aug-14,KBS0713,4,50,3,47
19-Jul-13,2-Sep-14,KBS0711,10,50,3,7
19-Jul-13,2-Sep-14,KBS0711,11,50,3,33
28-Feb-13,3-Sep-14,KBS0706,1,100,4,38
28-Feb-13,3-Sep-14,KBS0706,2,100,4,40
28-Feb-13,3-Sep-14,KBS0706,3,100,4,82
28-Feb-13,3-Sep-14,KBS0706,4,100,4,39
7-Mar-13,3-Sep-14,KBS0802,1,20,2,1
7-Mar-13,3-Sep-14,KBS0802,2,20,2,10
7-Mar-13,3-Sep-14,KBS0802,3,20,2,13
7-Mar-13,3-Sep-14,KBS0802,4,20,2,5
8-Mar-13,3-Sep-14,KBS0812,1,50,3,100
8-Mar-13,3-Sep-14,KBS0812,2,50,3,134
8-Mar-13,3-Sep-14,KBS0812,3,50,3,90
8-Mar-13,3-Sep-14,KBS0812,4,50,3,101
24-Jan-13,4-Sep-14,KBS0711,1,50,2,26
24-Jan-13,4-Sep-14,KBS0711,2,50,2,59
24-Jan-13,4-Sep-14,KBS0711,3,50,2,122
11-Feb-13,4-Sep-14,KBS0715,1,50,2,301
11-Feb-13,4-Sep-14,KBS0715,2,50,2,202
11-Feb-13,4-Sep-14,KBS0715,3,50,2,210
11-Feb-13,4-Sep-14,KBS0715,4,50,2,318
18-Jan-13,5-Sep-14,KBS0701,1,20,0,58
18-Jan-13,5-Sep-14,KBS0701,2,100,0,44
24-May-13,5-Sep-14,KBS0701,5,100,2,33
24-May-13,5-Sep-14,KBS0701,6,20,0,27
12-Feb-13,5-Sep-14,KBS0721,1,50,2,122
12-Feb-13,5-Sep-14,KBS0721,2,50,2,108
12-Feb-13,5-Sep-14,KBS0721,3,50,2,58
12-Feb-13,5-Sep-14,KBS0721,4,50,2,87
1-Feb-13,8-Sep-14,KBS0705,1,100,2,238
1-Feb-13,8-Sep-14,KBS0705,2,100,3,134
1-Feb-13,8-Sep-14,KBS0705,3,100,3,91
1-Feb-13,8-Sep-14,KBS0705,4,100,2,41
6-Mar-13,8-Sep-14,KBS0702,3,50,4,72
6-Mar-13,8-Sep-14,KBS0702,4,50,4,14
6-Mar-13,8-Sep-14,KBS0702,5,50,3,31
6-Mar-13,8-Sep-14,KBS0702,6,50,3,7
13-Aug-13,8-Sep-14,KBS0711W,1,50,2,156
13-Aug-13,8-Sep-14,KBS0711W,2,50,2,23
13-Aug-13,8-Sep-14,KBS0711W,3,50,2,196
13-Aug-13,8-Sep-14,KBS0711W,4,50,2,277
28-Jan-13,9-Sep-14,KBS0725,2,100,0,66
28-Jan-13,9-Sep-14,KBS0725,3,100,0,23
28-Jan-13,9-Sep-14,KBS0725,4,100,0,16
28-Jan-13,9-Sep-14,KBS0727,3,100,1,2
28-Jan-13,9-Sep-14,KBS0727,4,100,1,14
5-Apr-13,10-Sep-14,ATCC13985,1,100,3,247
5-Apr-13,10-Sep-14,ATCC13985,2,100,3,304
15-Aug-13,10-Sep-14,ATCC13985,3,100,4,192
15-Aug-13,10-Sep-14,ATCC13985,4,100,4,32
5-Apr-13,10-Sep-14,ATCC43928,1,50,2,252
5-Apr-13,10-Sep-14,ATCC43928,2,50,2,88
15-Aug-13,10-Sep-14,ATCC43928,3,100,4,53
15-Aug-13,10-Sep-14,ATCC43928,4,100,4,140
11-Jan-13,13-Sep-14,KBS0710,1,50,3,122
11-Jan-13,13-Sep-14,KBS0710,2,50,3,129
22-Jan-13,13-Sep-14,KBS0710,3,50,2,114
22-Jan-13,13-Sep-14,KBS0710,4,50,2,100
25-Jan-13,13-Sep-14,KBS0712,1,100,4,17
25-Jan-13,13-Sep-14,KBS0712,2,100,4,116
25-Jan-13,13-Sep-14,KBS0712,3,100,4,11
25-Jan-13,13-Sep-14,KBS0712,4,100,4,161
18-Jan-13,15-Sep-14,KBS0707,1,50,2,109
18-Jan-13,15-Sep-14,KBS0707,2,50,2,207
18-Jan-13,15-Sep-14,KBS0707,3,100,2,60
18-Jan-13,15-Sep-14,KBS0707,4,100,2,155
19-Jul-13,15-Sep-14,KBS0711,10,100,3,14
19-Jul-13,15-Sep-14,KBS0711,11,100,3,112
18-Feb-13,15-Sep-14,KBS0722,1,100,4,101
18-Feb-13,15-Sep-14,KBS0722,2,100,4,66
18-Feb-13,15-Sep-14,KBS0722,3,100,4,123
18-Feb-13,15-Sep-14,KBS0722,4,100,4,163
13-Feb-13,15-Sep-14,KBS0724,1,50,2,25
13-Feb-13,15-Sep-14,KBS0724,2,50,2,65
13-Feb-13,15-Sep-14,KBS0724,3,50,2,88
13-Feb-13,15-Sep-14,KBS0724,4,50,2,36
24-Jan-13,17-Sep-14,KBS0711,1,50,2,40
24-Jan-13,17-Sep-14,KBS0711,2,50,2,120
24-Jan-13,17-Sep-14,KBS0711,3,50,2,80
11-Feb-13,17-Sep-14,KBS0715,1,50,2,261
11-Feb-13,17-Sep-14,KBS0715,2,50,2,168
11-Feb-13,17-Sep-14,KBS0715,3,50,2,121
11-Feb-13,17-Sep-14,KBS0715,4,50,2,307
7-Mar-13,17-Sep-14,KBS0802,1,10,2,19
7-Mar-13,17-Sep-14,KBS0802,2,10,2,2
7-Mar-13,17-Sep-14,KBS0802,3,10,2,4
7-Mar-13,17-Sep-14,KBS0802,4,10,2,20
8-Mar-13,17-Sep-14,KBS0812,1,50,3,112
8-Mar-13,17-Sep-14,KBS0812,2,50,3,151
8-Mar-13,17-Sep-14,KBS0812,3,50,3,122
8-Mar-13,17-Sep-14,KBS0812,4,50,3,89
18-Jan-13,18-Sep-14,KBS0703,1,50,3,166
18-Jan-13,18-Sep-14,KBS0703,2,50,3,105
18-Jan-13,18-Sep-14,KBS0702,1,50,3,23
18-Jan-13,18-Sep-14,KBS0702,2,50,3,33
15-Feb-13,18-Sep-14,KBS0703,3,50,3,268
15-Feb-13,18-Sep-14,KBS0703,4,50,3,240
18-Jan-13,19-Sep-14,KBS0701,1,20,0,47
18-Jan-13,19-Sep-14,KBS0701,2,100,0,261
24-May-13,19-Sep-14,KBS0701,5,100,2,724
24-May-13,19-Sep-14,KBS0701,6,20,0,52
12-Feb-13,19-Sep-14,KBS0721,1,50,2,164
12-Feb-13,19-Sep-14,KBS0721,2,50,2,92
12-Feb-13,19-Sep-14,KBS0721,3,50,2,41
12-Feb-13,19-Sep-14,KBS0721,4,50,2,44
27-Feb-13,19-Sep-14,KBS0801,1,50,4,50
27-Feb-13,19-Sep-14,KBS0801,2,50,4,54
27-Feb-13,19-Sep-14,KBS0801,3,50,4,81
27-Feb-13,19-Sep-14,KBS0801,4,50,4,148
13-Aug-13,22-Sep-14,KBS0711W,1,50,2,213
13-Aug-13,22-Sep-14,KBS0711W,2,50,2,39
13-Aug-13,22-Sep-14,KBS0711W,3,50,2,280
13-Aug-13,22-Sep-14,KBS0711W,4,50,2,268
8-Feb-13,22-Sep-14,KBS0713,1,50,3,89
8-Feb-13,22-Sep-14,KBS0713,2,50,3,80
8-Feb-13,22-Sep-14,KBS0713,3,50,3,268
8-Feb-13,22-Sep-14,KBS0713,4,50,3,105
28-Jan-13,22-Sep-14,KBS0725,2,100,0,21
28-Jan-13,22-Sep-14,KBS0725,3,100,0,19
28-Jan-13,22-Sep-14,KBS0725,4,100,0,76
28-Jan-13,22-Sep-14,KBS0727,3,20,0,1
28-Jan-13,22-Sep-14,KBS0727,4,20,0,5
28-Feb-13,23-Sep-14,KBS0706,1,50,4,30
28-Feb-13,23-Sep-14,KBS0706,2,50,4,48
28-Feb-13,23-Sep-14,KBS0706,3,50,4,41
28-Feb-13,23-Sep-14,KBS0706,4,50,4,26
5-Apr-13,24-Sep-14,ATCC13985,1,100,3,140
5-Apr-13,24-Sep-14,ATCC13985,2,100,3,67
15-Aug-13,24-Sep-14,ATCC13985,3,100,4,38
15-Aug-13,24-Sep-14,ATCC13985,4,100,4,27
5-Apr-13,24-Sep-14,ATCC43928,1,50,2,66
5-Apr-13,24-Sep-14,ATCC43928,2,50,2,106
15-Aug-13,24-Sep-14,ATCC43928,3,100,4,62
15-Aug-13,24-Sep-14,ATCC43928,4,100,4,129
6-Mar-13,27-Sep-14,KBS0702,3,100,4,124
6-Mar-13,27-Sep-14,KBS0702,4,100,4,38
6-Mar-13,27-Sep-14,KBS0702,5,100,3,196
6-Mar-13,27-Sep-14,KBS0702,6,100,3,55
19-Jul-13,27-Sep-14,KBS0711,10,100,3,69
19-Jul-13,27-Sep-14,KBS0711,11,100,3,82
24-Jan-13,29-Sep-14,KBS0711,1,50,2,58
24-Jan-13,29-Sep-14,KBS0711,2,50,2,101
24-Jan-13,29-Sep-14,KBS0711,3,50,2,113
11-Feb-13,29-Sep-14,KBS0715,1,50,2,216
11-Feb-13,29-Sep-14,KBS0715,2,50,2,199
11-Feb-13,29-Sep-14,KBS0715,3,50,2,143
11-Feb-13,29-Sep-14,KBS0715,4,50,2,365
28-Jan-13,1-Oct-14,KBS0725,1,100,0,106
28-Jan-13,1-Oct-14,KBS0725,2,100,0,63
28-Jan-13,1-Oct-14,KBS0725,3,100,0,50
28-Jan-13,1-Oct-14,KBS0725,4,100,0,26
28-Jan-13,1-Oct-14,KBS0727,2,100,0,400
28-Jan-13,1-Oct-14,KBS0727,3,100,0,79
28-Jan-13,1-Oct-14,KBS0727,4,100,0,291
7-Mar-13,2-Oct-14,KBS0802,1,20,2,61
7-Mar-13,2-Oct-14,KBS0802,2,20,2,6
7-Mar-13,2-Oct-14,KBS0802,3,20,2,69
7-Mar-13,2-Oct-14,KBS0802,4,20,2,91
8-Mar-13,2-Oct-14,KBS0812,1,50,3,108
8-Mar-13,2-Oct-14,KBS0812,2,50,3,149
8-Mar-13,2-Oct-14,KBS0812,3,50,3,133
8-Mar-13,2-Oct-14,KBS0812,4,50,3,102
11-Jan-13,2-Oct-14,KBS0710,1,50,3,65
11-Jan-13,2-Oct-14,KBS0710,2,50,3,139
22-Jan-13,2-Oct-14,KBS0710,3,50,2,294
22-Jan-13,2-Oct-14,KBS0710,4,50,2,101
25-Jan-13,3-Oct-14,KBS0712,1,100,4,77
25-Jan-13,3-Oct-14,KBS0712,2,100,4,48
25-Jan-13,3-Oct-14,KBS0712,3,100,4,56
25-Jan-13,3-Oct-14,KBS0712,4,100,4,60
18-Jan-13,4-Oct-14,KBS0701,1,20,0,5
18-Jan-13,4-Oct-14,KBS0701,2,100,0,113
24-May-13,4-Oct-14,KBS0701,5,10,2,7
24-May-13,4-Oct-14,KBS0701,6,20,0,22
12-Feb-13,4-Oct-14,KBS0721,1,50,2,67
12-Feb-13,4-Oct-14,KBS0721,2,50,2,66
12-Feb-13,4-Oct-14,KBS0721,3,50,2,88
12-Feb-13,4-Oct-14,KBS0721,4,50,2,25
18-Feb-13,4-Oct-14,KBS0722,1,100,4,136
18-Feb-13,4-Oct-14,KBS0722,2,100,4,54
18-Feb-13,4-Oct-14,KBS0722,3,100,4,46
18-Feb-13,4-Oct-14,KBS0722,4,100,4,61
1-Feb-13,4-Oct-14,KBS0705,2,100,3,155
1-Feb-13,4-Oct-14,KBS0705,3,100,3,168
1-Feb-13,4-Oct-14,KBS0705,4,100,2,36
18-Jan-13,7-Oct-14,KBS0707,1,50,2,204
18-Jan-13,7-Oct-14,KBS0707,2,50,2,198
18-Jan-13,7-Oct-14,KBS0707,3,100,2,160
18-Jan-13,7-Oct-14,KBS0707,4,100,2,107
13-Aug-13,7-Oct-14,KBS0711W,1,50,2,135
13-Aug-13,7-Oct-14,KBS0711W,2,50,2,22
13-Aug-13,7-Oct-14,KBS0711W,3,50,2,61
13-Aug-13,7-Oct-14,KBS0711W,4,50,2,54
13-Feb-13,7-Oct-14,KBS0724,1,50,2,1
13-Feb-13,7-Oct-14,KBS0724,2,50,2,3
13-Feb-13,7-Oct-14,KBS0724,3,50,2,2
13-Feb-13,7-Oct-14,KBS0724,4,50,2,2
5-Apr-13,8-Oct-14,ATCC13985,1,100,3,176
5-Apr-13,8-Oct-14,ATCC13985,2,100,3,119
15-Aug-13,8-Oct-14,ATCC13985,3,20,3,15
15-Aug-13,8-Oct-14,ATCC13985,4,20,3,63
5-Apr-13,8-Oct-14,ATCC43928,1,50,2,56
5-Apr-13,8-Oct-14,ATCC43928,2,50,2,82
15-Aug-13,8-Oct-14,ATCC43928,3,100,4,49
15-Aug-13,8-Oct-14,ATCC43928,4,100,4,220
18-Jan-13,9-Oct-14,KBS0703,1,50,3,131
18-Jan-13,9-Oct-14,KBS0703,2,50,3,112
18-Jan-13,9-Oct-14,KBS0702,1,100,3,56
18-Jan-13,9-Oct-14,KBS0702,2,100,3,79
15-Feb-13,9-Oct-14,KBS0703,3,50,3,198
15-Feb-13,9-Oct-14,KBS0703,4,50,3,162
27-Feb-13,10-Oct-14,KBS0801,1,50,4,39
27-Feb-13,10-Oct-14,KBS0801,2,50,4,72
27-Feb-13,10-Oct-14,KBS0801,3,50,4,57
27-Feb-13,10-Oct-14,KBS0801,4,50,4,34
8-Feb-13,10-Oct-14,KBS0713,1,50,3,105
8-Feb-13,10-Oct-14,KBS0713,2,50,3,61
8-Feb-13,10-Oct-14,KBS0713,3,50,3,191
8-Feb-13,10-Oct-14,KBS0713,4,50,3,86
19-Jul-13,13-Oct-14,KBS0711,10,100,3,127
19-Jul-13,13-Oct-14,KBS0711,11,100,3,90
24-Jan-13,13-Oct-14,KBS0711,1,50,2,115
24-Jan-13,13-Oct-14,KBS0711,2,50,2,108
24-Jan-13,13-Oct-14,KBS0711,3,50,2,119
11-Feb-13,13-Oct-14,KBS0715,1,50,2,308
11-Feb-13,13-Oct-14,KBS0715,2,50,2,152
11-Feb-13,13-Oct-14,KBS0715,3,50,2,154
11-Feb-13,13-Oct-14,KBS0715,4,50,2,248
28-Feb-13,14-Oct-14,KBS0706,1,100,4,54
28-Feb-13,14-Oct-14,KBS0706,2,100,4,55
28-Feb-13,14-Oct-14,KBS0706,3,100,4,52
28-Feb-13,14-Oct-14,KBS0706,4,100,4,66
7-Mar-13,14-Oct-14,KBS0802,1,20,2,154
7-Mar-13,14-Oct-14,KBS0802,2,50,2,186
7-Mar-13,14-Oct-14,KBS0802,3,20,2,58
7-Mar-13,14-Oct-14,KBS0802,4,20,2,274
8-Mar-13,14-Oct-14,KBS0812,1,50,3,98
8-Mar-13,14-Oct-14,KBS0812,2,50,3,128
8-Mar-13,14-Oct-14,KBS0812,3,50,3,91
8-Mar-13,14-Oct-14,KBS0812,4,50,3,78
6-Mar-13,16-Oct-14,KBS0702,3,100,4,160
6-Mar-13,16-Oct-14,KBS0702,4,100,4,25
6-Mar-13,16-Oct-14,KBS0702,5,100,3,117
6-Mar-13,16-Oct-14,KBS0702,6,100,3,35
28-Jan-13,17-Oct-14,KBS0725,1,100,0,34
28-Jan-13,17-Oct-14,KBS0725,2,100,0,51
28-Jan-13,17-Oct-14,KBS0725,3,100,0,39
28-Jan-13,17-Oct-14,KBS0725,4,100,0,29
28-Jan-13,17-Oct-14,KBS0727,2,100,0,572
28-Jan-13,17-Oct-14,KBS0727,3,100,0,41
28-Jan-13,17-Oct-14,KBS0727,4,100,0,221
18-Jan-13,17-Oct-14,KBS0701,1,20,0,71
18-Jan-13,17-Oct-14,KBS0701,2,100,0,616
24-May-13,17-Oct-14,KBS0701,5,10,2,7
24-May-13,17-Oct-14,KBS0701,6,20,0,79
12-Feb-13,17-Oct-14,KBS0721,1,50,2,86
12-Feb-13,17-Oct-14,KBS0721,2,50,2,83
12-Feb-13,17-Oct-14,KBS0721,3,50,2,97
12-Feb-13,17-Oct-14,KBS0721,4,50,2,244
13-Aug-13,22-Oct-14,KBS0711W,1,50,2,91
13-Aug-13,22-Oct-14,KBS0711W,2,50,2,10
13-Aug-13,22-Oct-14,KBS0711W,3,50,2,90
13-Aug-13,22-Oct-14,KBS0711W,4,50,2,324
5-Apr-13,22-Oct-14,ATCC13985,1,100,3,77
5-Apr-13,22-Oct-14,ATCC13985,2,100,3,162
15-Aug-13,22-Oct-14,ATCC13985,3,20,3,4
15-Aug-13,22-Oct-14,ATCC13985,4,20,3,18
5-Apr-13,22-Oct-14,ATCC43928,1,50,2,42
5-Apr-13,22-Oct-14,ATCC43928,2,50,2,85
15-Aug-13,22-Oct-14,ATCC43928,3,100,4,147
15-Aug-13,22-Oct-14,ATCC43928,4,100,4,51
11-Jan-13,23-Oct-14,KBS0710,1,50,3,85
11-Jan-13,23-Oct-14,KBS0710,2,50,3,66
22-Jan-13,23-Oct-14,KBS0710,3,50,2,136
22-Jan-13,23-Oct-14,KBS0710,4,50,2,41
18-Feb-13,24-Oct-14,KBS0722,1,100,4,132
18-Feb-13,24-Oct-14,KBS0722,2,100,4,81
18-Feb-13,24-Oct-14,KBS0722,3,100,4,240
18-Feb-13,24-Oct-14,KBS0722,4,100,4,159
1-Feb-13,27-Oct-14,KBS0705,2,100,3,63
1-Feb-13,27-Oct-14,KBS0705,3,100,3,98
1-Feb-13,27-Oct-14,KBS0705,4,100,3,88
25-Jan-13,27-Oct-14,KBS0712,1,100,4,57
25-Jan-13,27-Oct-14,KBS0712,2,100,4,27
25-Jan-13,27-Oct-14,KBS0712,3,100,4,34
25-Jan-13,27-Oct-14,KBS0712,4,100,4,99
19-Jul-13,27-Oct-14,KBS0711,10,100,3,129
19-Jul-13,27-Oct-14,KBS0711,11,100,3,79
24-Jan-13,27-Oct-14,KBS0711,1,50,2,63
24-Jan-13,27-Oct-14,KBS0711,2,50,2,45
24-Jan-13,27-Oct-14,KBS0711,3,50,2,119
11-Feb-13,27-Oct-14,KBS0715,1,50,2,235
11-Feb-13,27-Oct-14,KBS0715,2,50,2,131
11-Feb-13,27-Oct-14,KBS0715,3,50,2,132
11-Feb-13,27-Oct-14,KBS0715,4,50,2,175
13-Feb-13,27-Oct-14,KBS0724,1,20,1,58
13-Feb-13,27-Oct-14,KBS0724,2,20,1,72
13-Feb-13,27-Oct-14,KBS0724,3,20,1,37
13-Feb-13,27-Oct-14,KBS0724,4,20,1,56
7-Mar-13,28-Oct-14,KBS0802,1,20,2,76
7-Mar-13,28-Oct-14,KBS0802,2,50,2,70
7-Mar-13,28-Oct-14,KBS0802,3,20,2,51
7-Mar-13,28-Oct-14,KBS0802,4,20,2,33
8-Mar-13,28-Oct-14,KBS0812,1,50,3,107
8-Mar-13,28-Oct-14,KBS0812,2,50,3,133
8-Mar-13,28-Oct-14,KBS0812,3,50,3,155
8-Mar-13,28-Oct-14,KBS0812,4,50,3,97
28-Jan-13,28-Oct-14,KBS0725,1,100,0,96
28-Jan-13,28-Oct-14,KBS0725,2,100,0,31
28-Jan-13,28-Oct-14,KBS0725,3,100,0,4
28-Jan-13,28-Oct-14,KBS0725,4,100,0,0
28-Jan-13,28-Oct-14,KBS0727,2,20,0,32
28-Jan-13,28-Oct-14,KBS0727,3,100,0,55
28-Jan-13,28-Oct-14,KBS0727,4,20,0,79
18-Jan-13,29-Oct-14,KBS0707,1,50,2,152
18-Jan-13,29-Oct-14,KBS0707,2,50,2,36
18-Jan-13,29-Oct-14,KBS0707,3,100,2,53
18-Jan-13,29-Oct-14,KBS0707,4,100,2,144
27-Feb-13,30-Oct-14,KBS0801,1,50,4,28
27-Feb-13,30-Oct-14,KBS0801,2,50,4,38
27-Feb-13,30-Oct-14,KBS0801,3,50,4,66
27-Feb-13,30-Oct-14,KBS0801,4,50,4,47
18-Jan-13,31-Oct-14,KBS0703,1,50,3,147
18-Jan-13,31-Oct-14,KBS0703,2,50,3,73
18-Jan-13,31-Oct-14,KBS0702,1,100,3,23
18-Jan-13,31-Oct-14,KBS0702,2,100,3,67
15-Feb-13,31-Oct-14,KBS0703,3,50,3,178
15-Feb-13,31-Oct-14,KBS0703,4,50,3,199
18-Jan-13,31-Oct-14,KBS0701,1,20,0,112
18-Jan-13,31-Oct-14,KBS0701,2,20,0,7
24-May-13,31-Oct-14,KBS0701,5,20,0,46
24-May-13,31-Oct-14,KBS0701,6,20,0,6
8-Feb-13,31-Oct-14,KBS0713,1,50,3,63
8-Feb-13,31-Oct-14,KBS0713,2,50,3,40
8-Feb-13,31-Oct-14,KBS0713,3,50,3,105
8-Feb-13,31-Oct-14,KBS0713,4,50,3,66
12-Feb-13,31-Oct-14,KBS0721,1,50,2,86
12-Feb-13,31-Oct-14,KBS0721,2,50,2,189
12-Feb-13,31-Oct-14,KBS0721,3,50,2,364
12-Feb-13,31-Oct-14,KBS0721,4,50,2,286
28-Feb-13,5-Nov-14,KBS0706,1,100,4,24
28-Feb-13,5-Nov-14,KBS0706,2,100,4,35
28-Feb-13,5-Nov-14,KBS0706,3,100,4,61
28-Feb-13,5-Nov-14,KBS0706,4,100,4,20
6-Mar-13,6-Nov-14,KBS0702,3,100,4,45
6-Mar-13,6-Nov-14,KBS0702,4,100,4,34
6-Mar-13,6-Nov-14,KBS0702,5,100,3,109
6-Mar-13,6-Nov-14,KBS0702,6,100,3,25
13-Aug-13,6-Nov-14,KBS0711W,1,50,2,96
13-Aug-13,6-Nov-14,KBS0711W,2,50,2,8
13-Aug-13,6-Nov-14,KBS0711W,3,50,2,210
13-Aug-13,6-Nov-14,KBS0711W,4,50,2,302
5-Apr-13,6-Nov-14,ATCC13985,1,100,3,270
5-Apr-13,6-Nov-14,ATCC13985,2,100,3,462
15-Aug-13,6-Nov-14,ATCC13985,3,100,3,514
15-Aug-13,6-Nov-14,ATCC13985,4,100,3,347
5-Apr-13,6-Nov-14,ATCC43928,1,50,2,198
5-Apr-13,6-Nov-14,ATCC43928,2,50,2,740
15-Aug-13,6-Nov-14,ATCC43928,3,100,4,135
15-Aug-13,6-Nov-14,ATCC43928,4,100,4,22
19-Jul-13,10-Nov-14,KBS0711,10,100,3,70
19-Jul-13,10-Nov-14,KBS0711,11,100,3,27
24-Jan-13,10-Nov-14,KBS0711,1,50,2,22
24-Jan-13,10-Nov-14,KBS0711,2,50,2,83
24-Jan-13,10-Nov-14,KBS0711,3,50,2,93
11-Feb-13,10-Nov-14,KBS0715,1,50,2,205
11-Feb-13,10-Nov-14,KBS0715,2,50,2,173
11-Feb-13,10-Nov-14,KBS0715,3,50,2,165
11-Feb-13,10-Nov-14,KBS0715,4,50,2,197
7-Mar-13,11-Nov-14,KBS0802,1,20,2,14
7-Mar-13,11-Nov-14,KBS0802,2,50,2,85
7-Mar-13,11-Nov-14,KBS0802,3,20,2,20
7-Mar-13,11-Nov-14,KBS0802,4,20,2,14
8-Mar-13,11-Nov-14,KBS0812,1,50,3,124
8-Mar-13,11-Nov-14,KBS0812,2,50,3,138
8-Mar-13,11-Nov-14,KBS0812,3,50,3,89
